# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct 16 07:48:29 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
#
pl_name,pl_orbper,pl_rade,pl_bmasse,pl_bmassprov,pl_dens
HAT-P-15 b,10.86350000000,11.88154000,616.59020000,Mass,1.960000
HAT-P-16 b,2.77596000000,14.44800000,1332.60500000,Mass,2.420000
HAT-P-17 b,10.33852000000,11.76945000,184.34140000,Mass,0.640000
HAT-P-17 c,5584.00000000000,13.10000000,1080.60000000,Msini,2.640000
HAT-P-18 b,5.50802300000,11.15300000,62.61000000,Mass,0.250000
HAT-P-19 b,4.00878322000,11.29865255,88.03846874,Mass,0.335000
HAT-P-2 b,5.63351580000,10.65975900,2866.81223114,Mass,7.290000
HAT-P-2 c,8500.00000000000,12.40000000,3400.76395490,Mass,9.800000
HAT-P-20 b,2.87531700000,9.71800000,2302.89900000,Mass,13.780000
HAT-P-21 b,4.12448000000,12.44199000,1547.83210000,Mass,4.600000
HAT-P-22 b,3.21222000000,12.89035000,785.04010000,Mass,2.140000
HAT-P-23 b,1.21288400000,15.33400000,664.23700000,Mass,1.010000
HAT-P-24 b,3.35524000000,14.57170000,238.37250000,Mass,0.440000
HAT-P-25 b,3.65281514000,12.72221500,180.84527000,Mass,0.483000
HAT-P-26 b,4.23452000000,7.06167000,22.24810000,Mass,0.400000
HAT-P-27 b,3.03957700000,11.43000000,197.05000000,Mass,0.760000
HAT-P-28 b,3.25721500000,13.58500000,198.95300000,Mass,0.440000
HAT-P-29 b,5.72319000000,13.11453000,279.69040000,Mass,0.790000
HAT-P-3 b,2.89970000000,10.53646000,206.58950000,Mass,0.855000
HAT-P-30 b,2.81060000000,16.14096000,263.79890000,Mass,0.309000
HAT-P-31 b,5.00542000000,12.21781000,721.47410000,Mass,2.180000
HAT-P-32 b,2.15000820000,22.19382000,216.12440000,Mass,0.108000
HAT-P-33 b,3.47447000000,20.73665000,292.40360000,Mass,0.200000
HAT-P-34 b,5.45265400000,13.41717300,1058.37390000,Mass,2.500000
HAT-P-35 b,3.64670600000,14.93038800,335.62848000,Mass,0.550000
HAT-P-36 b,1.32734683000,14.31389300,587.41340600,Mass,1.175000
HAT-P-37 b,2.79743600000,13.20400000,371.52800000,Mass,0.890000
HAT-P-38 b,4.64038200000,9.24700000,84.85700000,Mass,0.590000
HAT-P-39 b,3.54387000000,17.60900000,190.37200000,Mass,0.190000
HAT-P-4 b,3.05653600000,14.28000000,213.25500000,Mass,0.403000
HAT-P-40 b,4.45724000000,17.03768000,152.55840000,Mass,0.150000
HAT-P-41 b,2.69405000000,22.97845000,378.21770000,Mass,0.204000
HAT-P-42 b,4.64187800000,14.34800000,331.80100000,Mass,0.610000
HAT-P-43 b,3.33264140000,13.63000000,210.39500000,Mass,0.390000
HAT-P-44 b,4.30121900000,13.92200000,111.87100000,Mass,0.230000
HAT-P-44 c,872.20000000000,13.00000000,1271.30000000,Msini,3.180000
HAT-P-45 b,3.12899200000,15.98400000,283.49200000,Mass,0.380000
HAT-P-46 b,4.46312900000,14.39200000,156.68400000,Mass,0.280000
HAT-P-49 b,2.69155000000,17.82231000,699.22600000,Mass,0.750000
HAT-P-5 b,2.78849000000,13.56289000,311.47340000,Mass,0.642000
HAT-P-50 b,3.12201090000,14.43719200,429.07050000,Mass,0.780000
HAT-P-51 b,4.21802091000,13.50682174,97.57332095,Mass,0.218000
HAT-P-52 b,2.75359530000,11.30988100,259.98494000,Mass,0.980000
HAT-P-53 b,1.96162410000,14.77346200,471.65972000,Mass,0.800000
HAT-P-54 b,3.79984700000,10.58129600,241.55080000,Mass,1.118000
HAT-P-55 b,3.58523130000,14.84069045,189.42573057,Mass,0.318000
HAT-P-56 b,2.79083000000,16.92559000,734.18730000,Mass,0.750000
HAT-P-57 b,2.46530000000,19.50366000,448.14030000,Mass,0.332000
HAT-P-58 b,4.01383790000,14.93036229,118.23216740,Mass,0.194000
HAT-P-59 b,4.14197710000,12.58768533,489.45574678,Mass,1.347000
HAT-P-6 b,3.85298000000,16.58932000,419.53560000,Mass,0.558000
HAT-P-60 b,4.79478130000,18.28184752,182.43350562,Mass,0.164000
HAT-P-61 b,1.90231289000,10.07687365,335.94462620,Mass,1.800000
HAT-P-62 b,2.64532350000,12.02723629,241.86741773,Mass,0.770000
HAT-P-63 b,3.37772800000,12.54284940,195.14664190,Mass,0.540000
HAT-P-64 b,4.00723200000,19.08889413,184.34047606,Mass,0.144000
HAT-P-65 b,2.60544751000,18.05766791,176.07693748,Mass,0.164000
HAT-P-66 b,2.97208600000,17.82231000,248.86089000,Mass,0.242000
HAT-P-67 b,4.81010250000,23.37076500,108.06220000,Mass,0.052000
HAT-P-68 b,2.29840551000,12.01604800,230.10892000,Mass,0.727000
HAT-P-69 b,4.78694910000,18.78628400,1137.83140000,Mass,1.020000
HAT-P-7 b,2.20474000000,16.92559000,584.80720000,Mass,0.712000
HAT-P-70 b,2.74432452000,20.96083000,2154.88740000,Mass,1.540000
HAT-P-8 b,3.07634000000,15.69260000,406.82240000,Mass,0.568000
HAT-P-9 b,3.92281072000,15.61413700,238.05467000,Mass,0.342000
HATS-1 b,3.44645900000,14.59400000,589.55000000,Mass,1.030000
HATS-10 b,3.31284600000,10.86152100,167.17858000,Mass,0.700000
HATS-11 b,3.61918800000,18.03000000,263.79890000,Mass,0.315000
HATS-12 b,3.14270200000,7.76000000,759.61370000,Mass,1.120000
HATS-13 b,3.04404990000,13.58530800,172.58169000,Mass,0.377000
HATS-14 b,2.76676410000,11.64615100,340.39593000,Mass,1.191000
HATS-15 b,1.74748753000,12.38594500,689.69110000,Mass,1.970000
HATS-16 b,2.68650200000,14.57170000,1039.30410000,Mass,1.860000
HATS-17 b,16.25461100000,8.70939300,425.25654000,Mass,3.500000
HATS-18 b,0.83784000000,14.89676100,629.14448500,Mass,1.116900
HATS-2 b,1.35413379000,12.57647635,435.42491759,Mass,1.206840
HATS-22 b,4.72281240000,10.68217700,870.85420000,Mass,3.890000
HATS-23 b,2.16051560000,20.84874000,467.21010000,Mass,0.290000
HATS-24 b,1.34849780000,15.63655500,718.29580000,Mass,1.030000
HATS-25 b,4.29864320000,14.12334000,194.82979000,Mass,0.380000
HATS-26 b,3.30238810000,19.61575000,206.58950000,Mass,0.153000
HATS-27 b,4.63703800000,16.81350000,168.44990000,Mass,0.180000
HATS-28 b,3.18107810000,13.38354600,213.58176000,Mass,0.480000
HATS-29 b,4.60587490000,14.02245900,207.54299000,Mass,0.411000
HATS-3 b,3.54785100000,15.48000000,340.38200000,Mass,0.510000
HATS-30 b,3.17435160000,13.17057500,224.38798000,Mass,0.543000
HATS-31 b,3.37796000000,18.38276000,279.69040000,Mass,0.243000
HATS-32 b,2.81265480000,14.00004100,292.40360000,Mass,0.580000
HATS-33 b,2.54955510000,13.78707000,378.85336000,Mass,0.790000
HATS-34 b,2.10616070000,16.02887000,299.07803000,Mass,0.400000
HATS-35 b,1.82099930000,16.40997600,388.38826000,Mass,0.484000
HATS-36 b,4.17518600000,12.92000000,1022.14128000,Mass,2.120000
HATS-37 A b,4.33153660000,6.79265400,31.46517000,Mass,0.550000
HATS-38 b,4.37502100000,6.88232600,23.51942000,Mass,0.403000
HATS-39 b,4.57763480000,17.59813000,200.23290000,Mass,0.202000
HATS-4 b,2.51672900000,11.43300000,420.47100000,Mass,1.550000
HATS-40 b,3.26427360000,17.71022000,505.34970000,Mass,0.490000
HATS-41 b,4.19364900000,14.90797000,3082.95100000,Mass,5.100000
HATS-42 b,2.29210200000,15.69260000,597.52040000,Mass,0.830000
HATS-43 b,4.38884970000,13.22662000,82.95363000,Mass,0.191000
HATS-44 b,2.74390040000,11.96000300,177.98480000,Mass,0.560000
HATS-45 b,4.18762440000,14.41477400,222.48100000,Mass,0.410000
HATS-46 b,4.74237290000,10.12172700,54.98459000,Mass,0.280000
HATS-47 b,3.92280380000,12.52045300,117.27927000,Mass,0.331000
HATS-48 A b,3.13166660000,8.96720000,77.23269000,Mass,0.589000
HATS-49 b,4.14804670000,8.57488500,112.19399000,Mass,0.986000
HATS-5 b,4.76338700000,10.22300000,75.32300000,Mass,0.390000
HATS-50 b,3.82970150000,12.66617000,123.95370000,Mass,0.330000
HATS-51 b,3.34887020000,15.80469000,244.09344000,Mass,0.340000
HATS-52 b,1.36665436000,15.49083800,711.93920000,Mass,1.060000
HATS-53 b,3.85377680000,15.02006000,189.10885000,Mass,0.303000
HATS-54 b,2.54417650000,11.37711541,239.32479047,Mass,0.770000
HATS-55 b,4.20420010000,14.02245900,292.72143000,Mass,0.587000
HATS-56 b,4.32479900000,18.92079200,191.33366000,Mass,0.155000
HATS-57 b,2.35062100000,12.76705100,1000.21101000,Mass,2.650000
HATS-58 A b,4.21808960000,12.27385500,327.36490000,Mass,0.960000
HATS-59 b,5.41608100000,12.62133400,256.17098000,Mass,0.700000
HATS-59 c,1422.00000000000,12.30000000,4036.44100000,Msini,11.900000
HATS-6 b,3.32527250000,11.18658200,101.38777000,Mass,0.399000
HATS-60 b,3.56082900000,12.92397700,210.40346000,Mass,0.537000
HATS-61 b,7.81795300000,13.39475500,1080.62200000,Mass,2.470000
HATS-62 b,3.27688370000,11.82549500,56.89157000,Mass,0.076000
HATS-63 b,3.05665270000,13.52926300,305.11680000,Mass,0.670000
HATS-64 b,4.90889700000,18.81991100,305.11680000,Mass,0.245000
HATS-65 b,3.10516100000,16.82470900,260.93843000,Mass,0.300000
HATS-66 b,3.14143910000,15.81589900,1694.03390000,Mass,2.340000
HATS-67 b,1.60917880000,18.88716500,460.85350000,Mass,0.374000
HATS-68 b,3.58622020000,13.80948800,410.00070000,Mass,0.856000
HATS-69 b,2.22525770000,10.59250500,183.38791000,Mass,0.460000
HATS-7 b,3.18531500000,6.31066700,38.13960000,Mass,0.830000
HATS-70 b,1.88823780000,15.51325600,4100.00700000,Mass,6.640000
HATS-71 b,3.79552020000,11.47801600,117.59710000,Mass,0.420000
HATS-72 b,7.32794740000,8.09738160,39.85588200,Mass,0.411000
HATS-74 A b,1.73185606000,11.56766808,464.02947422,Mass,1.640000
HATS-75 b,2.78865560000,9.90873894,156.05374784,Mass,0.878000
HATS-76 b,1.94164230000,12.09449018,835.57088200,Mass,2.580000
HATS-77 b,3.08762620000,13.05846252,436.69623122,Mass,1.077000
HATS-8 b,3.58389300000,9.78545700,43.86054000,Mass,0.259000
HATS-9 b,1.91529100000,13.85000000,266.02371000,Mass,0.626000
HD 100546 b,,77.34210000,2701.54145950,Mass,0.032100
HD 100655 b,157.57001000000,13.50000000,511.70630000,Msini,1.140000
HD 100777 b,383.00000000000,13.70000000,390.92894061,Mass,0.835000
HD 101581 b,4.46569000000,0.95600000,0.82700000,M-R relationship,5.200000
HD 101581 c,6.20401000000,0.99000000,0.93700000,M-R relationship,5.310000
HD 10180 c,5.75969000000,3.68000000,13.10000000,Msin(i)/sin(i),1.440000
HD 10180 d,16.35700000000,3.45000000,11.75000000,Msin(i)/sin(i),1.570000
HD 10180 e,49.74800000000,5.39000000,25.10000000,Msin(i)/sin(i),0.881000
HD 10180 f,122.74400000000,5.24000000,23.90000000,Msin(i)/sin(i),0.913000
HD 10180 g,604.67000000000,4.91000000,21.40000000,Msin(i)/sin(i),0.993000
HD 10180 h,2205.00000000000,9.40000000,64.40000000,Msin(i)/sin(i),0.426000
HD 101930 b,70.46000000000,10.60000000,79.45750000,Msini,0.367000
HD 102117 b,20.81330000000,8.47000000,54.03110000,Msini,0.489000
HD 102195 b,4.11377000000,14.20000000,130.31030000,Msini,0.250000
HD 102272 b,127.58000000000,12.90000000,1570.08020000,Msini,4.020000
HD 102329 b,778.09998000000,12.60000000,2593.49280000,Msini,7.120000
HD 102329 c,1123.00000000000,13.50000000,483.10160000,Msini,1.080000
HD 102365 b,122.10000000000,4.14000000,16.00000000,Msini,1.240000
HD 102843 b,3090.94200000000,13.10000000,113.90000000,Msini,0.278000
HD 102888 b,252.06000000000,12.80000000,1808.44363583,Msini,4.740000
HD 102956 b,6.49470000000,13.80000000,305.11680000,Msini,0.638000
HD 103197 b,47.84000000000,5.83000000,28.60470000,Msini,0.793000
HD 103720 b,4.55570000000,14.10000000,197.04600000,Msini,0.386000
HD 103774 b,5.88810000000,13.30000000,116.00000000,Msini,0.271000
HD 103891 b,1919.00000000000,13.20000000,918.52409623,Mass,2.190000
HD 103949 b,120.87800000000,3.35000000,11.20000000,Msini,1.640000
HD 104067 b,55.85100000000,9.20000000,62.10000000,Msini,0.438000
HD 104067 c,13.89920000000,3.69000000,13.20000000,Msini,1.440000
HD 10442 b,1032.30000000000,13.60000000,472.61321000,Msini,1.030000
HD 104985 b,199.68000000000,12.80000000,1766.80811451,Msini,4.630000
HD 105618 b,10.02245000000,5.44000000,25.42627256,Msini,0.868000
HD 105618 c,77114.07158000000,11.90000000,8419.59232984,Mass,27.500000
HD 105779 b,2412.00000000000,14.10000000,203.41018048,Msini,0.399000
HD 106252 b,1535.00000000000,12.50000000,3178.28407000,Mass,8.940000
HD 106270 b,1888.00000000000,12.40000000,3623.24383980,Mass,10.400000
HD 106315 b,9.55237000000,2.44000000,12.60000000,Mass,4.700000
HD 106315 c,21.05704000000,4.35000000,15.20000000,Mass,1.010000
HD 10647 b,989.20000000000,13.80000000,298.75000000,Msini,0.625000
HD 106515 A b,3626.00000000000,12.10000000,6006.95689230,Mass,18.600000
HD 106906 b,,12.40000000,3496.00000000,Mass,10.100000
HD 10697 b,1075.37990000000,12.80000000,1825.28854140,Mass,4.780000
HD 107148 b,48.05600000000,9.60000000,66.74100000,Msini,0.415000
HD 107148 c,18.32670000000,4.70000000,19.89605828,Msini,1.050000
HD 108147 b,10.89850000000,10.90000000,82.95000000,Msini,0.352000
HD 108202 b,2990.00000000000,13.10000000,953.48522100,Mass,2.330000
HD 108236 b,3.79596300000,1.61500000,3.24000000,M-R relationship,4.230000
HD 108236 c,6.20344900000,2.07100000,4.94000000,M-R relationship,3.060000
HD 108236 d,14.17568500000,2.53900000,6.98000000,M-R relationship,2.340000
HD 108236 e,19.59002500000,3.08300000,9.71000000,M-R relationship,1.820000
HD 108236 f,29.54115000000,2.01700000,4.72000000,M-R relationship,3.160000
HD 108341 b,1129.00000000000,13.30000000,715.11391575,Mass,1.670000
HD 108863 b,437.70000000000,13.30000000,767.24162000,Msini,1.790000
HD 108874 b,394.48123000000,13.60000000,451.31860000,Msini,0.986000
HD 108874 c,1624.00000000000,13.80000000,314.64000000,Msini,0.658000
HD 109246 b,68.27000000000,13.90000000,273.33380000,Msini,0.559000
HD 109271 b,7.85430000000,4.31000000,17.16200000,Msini,1.180000
HD 109271 c,30.93000000000,5.27000000,24.15400000,Msini,0.907000
HD 109286 b,520.10000000000,13.20000000,950.30693693,Msini,2.270000
HD 109749 b,5.23989100000,11.10000000,85.81410000,Msini,0.345000
HD 10975 b,283.80000000000,14.30000000,143.02278315,Msini,0.269000
HD 109833 b,9.18852600000,2.88800000,8.69000000,M-R relationship,1.980000
HD 109833 c,13.90014800000,2.59000000,7.22000000,M-R relationship,2.280000
HD 109988 b,17132.15854000000,12.10000000,6935.33366915,Mass,21.500000
HD 110014 b,835.47700000000,12.40000000,3524.59000000,Msini,10.200000
HD 110067 b,9.11367800000,2.20000000,5.69000000,Mass,2.940000
HD 110067 c,13.67369400000,2.38800000,6.30000000,Mass,
HD 110067 d,20.51961700000,2.85200000,8.52000000,Mass,2.020000
HD 110067 e,30.79309100000,1.94000000,3.90000000,Mass,
HD 110067 f,41.05854000000,2.60100000,5.04000000,Mass,1.570000
HD 110067 g,54.76992000000,2.60700000,8.40000000,Mass,
HD 110082 b,10.18271000000,3.20000000,10.30000000,M-R relationship,1.730000
HD 110113 b,2.54100000000,2.05000000,4.55000000,Mass,2.900000
HD 110113 c,6.74400000000,2.11384817,10.50000000,Msini,6.110000
HD 110537 b,24469.67342000000,11.90000000,8612.83200129,Mass,28.100000
HD 11112 b,17244.90764000000,12.60000000,2598.56505563,Mass,7.140000
HD 111232 b,1169.13202000000,12.60000000,2531.50326176,Mass,6.950000
HD 111232 c,26472.44623000000,12.20000000,5740.93451564,Mass,17.400000
HD 111591 b,1056.40000000000,12.90000000,1398.45200000,Msini,3.580000
HD 111998 b,810.00000000000,12.90000000,1525.57635360,Mass,3.910000
HD 112300 b,466.63000000000,12.20000000,5031.22368281,Msini,15.200000
HD 112570 b,2615.00000000000,13.10000000,1086.97315194,Mass,2.660000
HD 112640 b,613.20000000000,12.90000000,1589.15000000,Msini,4.070000
HD 113337 b,317.58639000000,13.10000000,1035.80277841,Msini,2.530000
HD 113337 c,5429.93477000000,12.10000000,6299.67685515,Mass,19.500000
HD 11343 c,228.53731000000,13.90000000,255.53403923,Msini,0.523000
HD 113538 b,663.20000000000,13.20000000,114.41000000,Msini,0.273000
HD 113538 c,1818.00000000000,13.80000000,295.57000000,Msini,0.618000
HD 113996 b,610.20000000000,12.70000000,2002.32900000,Msini,5.370000
HD 114082 b,109.75000000000,11.20898070,2542.62725600,Mass,9.920000
HD 114386 b,937.70001000000,13.70000000,362.32620000,Msini,0.774000
HD 114729 b,1121.79000000000,13.90000000,262.20975000,Msini,0.537000
HD 114783 b,493.70000000000,13.70000000,349.60000000,Msini,0.747000
HD 114783 c,4352.00000000000,13.40000000,603.87397330,Mass,1.380000
HD 11505 b,32669.22247000000,12.60000000,2510.52658689,Mass,6.900000
HD 11506 b,1617.70000000000,12.90000000,1551.00262616,Mass,3.970000
HD 11506 c,223.92000000000,14.00000000,127.13136280,Msini,0.255000
HD 11506 d,26500.00000000000,12.30000000,4068.20360960,Mass,12.000000
HD 115404 A b,10.49488000000,6.09000000,30.82935548,Msini,0.750000
HD 115404 A c,15319.22517000000,12.50000000,3279.67133183,Mass,9.230000
HD 115954 b,3700.00000000000,12.60000000,2685.65003915,Mass,7.380000
HD 116029 b,670.00000000000,13.60000000,444.96200000,Msini,0.972000
HD 116029 c,907.00000000000,13.70000000,403.64410000,Msini,0.863000
HD 117207 b,2621.75000000000,13.40000000,669.34662514,Mass,1.530000
HD 11755 b,433.70001000000,12.80000000,1789.38290000,Msini,4.690000
HD 117618 b,25.80000000000,8.59000000,55.30242000,Msini,0.479000
HD 118203 b,6.13497790000,12.77823800,680.15279098,Mass,1.790000
HD 118203 c,5103.00000000000,12.40000000,3747.19691853,Mass,10.800000
HD 11964 b,1945.00000000000,14.10000000,198.00000000,Msini,0.388000
HD 11964 c,37.91000000000,5.38000000,25.00000000,Msini,0.882000
HD 11977 b,711.00000000000,12.70000000,2080.00000000,Msini,5.580000
HD 120084 b,2142.00000000000,12.70000000,2034.10180480,Mass,5.460000
HD 121504 b,63.33000000000,13.60000000,479.92330000,Msini,1.050000
HD 12235 b,4.36305000000,3.23000000,10.48833743,Msini,1.710000
HD 12235 c,36336.70679000000,12.50000000,3135.69506346,Mass,8.820000
HD 122562 c,84.96276000000,10.10000000,73.10053361,Msini,0.390000
HD 124330 b,270.66000000000,14.00000000,238.37130525,Msini,0.477000
HD 12484 b,58.83000000000,13.20000000,947.13340000,Msini,2.260000
HD 125271 b,14901.99295000000,12.40000000,3465.60094993,Mass,9.990000
HD 125390 b,1757.39151000000,11.90000000,8646.20398403,Mass,28.200000
HD 125595 b,9.67370000000,2.40000000,6.35660000,Msini,2.530000
HD 125612 b,557.69994000000,13.20000000,945.22168242,Msini,2.260000
HD 125612 c,4.15466000000,4.07000000,15.57359194,Msini,1.270000
HD 125612 d,2822.72698000000,12.70000000,2281.37230545,Mass,6.120000
HD 12648 b,133.60001000000,13.40000000,622.94680000,Msini,1.420000
HD 126525 b,960.41000000000,10.30000000,75.32571000,Msini,0.379000
HD 12661 b,262.70862000000,13.30000000,772.32690000,Msini,1.800000
HD 12661 c,1708.00000000000,13.40000000,575.88400000,Msini,1.320000
HD 126614 b,1257.25303000000,12.70000000,107.74382997,Mass,0.289000
HD 127506 b,65.78395000000,5.67000000,27.33324300,Msini,0.824000
HD 128311 b,453.01900000000,13.50000000,562.24127000,Msini,1.260000
HD 128311 c,921.53800000000,13.00000000,1204.25787000,Mass,3.010000
HD 128356 b,298.20000000000,13.90000000,282.86870000,Msini,0.579000
HD 129445 b,1840.00000000000,13.30000000,797.74930157,Mass,1.860000
HD 130322 b,10.70871000000,13.70000000,365.49000000,Msini,0.781000
HD 131496 b,896.00000000000,13.40000000,572.09400000,Msini,1.310000
HD 13167 b,2613.00000000000,13.10000000,1052.01730000,Msini,2.570000
HD 13189 b,471.60001000000,12.40000000,3480.23850000,Msini,10.000000
HD 132406 b,908.00000000000,12.80000000,1887.90073758,Mass,4.950000
HD 132563 b,1544.00000000000,13.60000000,473.54700000,Msini,1.030000
HD 133131 A b,649.00000000000,13.60000000,451.31860000,Msini,0.986000
HD 133131 A c,3568.00000000000,14.30000000,133.48860000,Msini,0.251000
HD 133131 B b,5769.00000000000,13.30000000,794.57500000,Msini,1.860000
HD 134060 b,3.26960000000,3.16000000,10.10000000,Msini,1.760000
HD 134060 c,1291.56460000000,5.91000000,29.29000000,Msini,0.780000
HD 134606 b,12.08900000000,2.97000000,9.09000000,Msini,1.910000
HD 134606 c,58.88300000000,3.37000000,11.31000000,Msini,1.620000
HD 134606 d,966.50000000000,7.59000000,44.80000000,Msini,0.563000
HD 134606 e,4.32030000000,1.33000000,2.34000000,Msini,5.470000
HD 134606 f,26.91500000000,2.24000000,5.63000000,Msini,2.750000
HD 134987 b,258.17999000000,13.50000000,511.70630000,Msini,1.140000
HD 134987 c,5000.00000000000,13.90000000,260.00000000,Msini,0.532000
HD 135344 A b,,16.25302201,3178.28407000,Mass,4.070000
HD 135625 b,4055.00000000000,13.30000000,731.00533610,Mass,1.710000
HD 135694 b,15.92347556800,2.85700000,6.10000000,Mass,2.050000
HD 135872 b,2422.32597000000,12.80000000,1744.56012602,Mass,4.570000
HD 136118 b,1187.59765000000,12.30000000,4164.18778851,Mass,12.300000
HD 136352 b,11.57797000000,1.66400000,4.72000000,Mass,5.623888
HD 136352 c,27.59221000000,2.91600000,11.24000000,Mass,2.497668
HD 136352 d,107.24500000000,2.56200000,8.82000000,Mass,2.878108
HD 136418 b,464.29999000000,13.30000000,680.15620000,Msini,1.590000
HD 136925 b,4540.00000000000,13.90000000,266.97586188,Msini,0.546000
HD 13724 c,142.22895000000,8.18000000,50.85254512,Msini,0.511000
HD 137388 b,330.00000000000,9.32000000,63.56600000,Msini,0.431000
HD 137496 b,1.62116000000,1.31000000,4.04000000,Mass,10.490000
HD 137496 c,479.90000000000,12.60000000,2434.56559762,Msini,6.690000
HD 13808 b,14.18150000000,3.35000000,11.20000000,Msini,1.640000
HD 13808 c,53.75300000000,3.13000000,9.96000000,Msini,1.780000
HD 13908 b,19.38200000000,13.90000000,274.91000000,Msini,0.562000
HD 13908 c,931.00000000000,12.80000000,1630.40000000,Msini,4.270000
HD 13931 b,4218.00000000000,13.20000000,889.91953960,Mass,2.130000
HD 139357 b,1124.79139000000,12.10000000,6315.56827550,Mass,19.600000
HD 1397 b,11.53533000000,11.50043400,131.89945000,Mass,0.477000
HD 14067 b,2744.00000000000,12.20000000,4862.77462710,Mass,14.700000
HD 140901 b,9.02378000000,4.07000000,15.57359194,Msini,1.270000
HD 140901 c,14386.00000000000,13.40000000,572.09113260,Mass,1.310000
HD 141004 b,15.50830000000,3.77000000,13.63483866,Msini,1.400000
HD 141399 b,94.44000000000,14.30000000,143.34133000,Msini,0.269000
HD 141399 c,201.99000000000,13.60000000,422.71390000,Msini,0.923000
HD 141399 d,1069.80000000000,13.70000000,375.03940000,Msini,0.801000
HD 141399 e,5000.00000000000,14.10000000,209.76780000,Msini,0.411000
HD 141937 b,653.21997000000,12.50000000,3079.77270000,Msini,8.660000
HD 142 A d,108.45299000000,10.90000000,82.63538582,Msini,0.351000
HD 142 b,351.43394000000,12.70000000,2256.58168970,Mass,6.050000
HD 142 c,10159.64279000000,12.40000000,3464.64746471,Mass,9.990000
HD 142022 A b,1928.00000000000,12.90000000,1433.40611557,Mass,3.670000
HD 142245 b,1299.00000000000,13.10000000,975.73810000,Msini,2.390000
HD 142415 b,386.29999000000,13.50000000,530.77610000,Msini,1.190000
HD 143105 b,2.19740000000,13.70000000,384.57430000,Msini,0.822000
HD 143361 b,1039.15000000000,12.90000000,1382.55357045,Mass,3.540000
HD 143811 AB b,117000.00000000000,15.69257298,1938.75328270,Mass,2.760000
